INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
[#WORKER#] 46672.354881 Worker Thread Alive!
R325:46729.248706,0.097603,46729.248739,46729.346342
[#WORKER#] 46729.394533 Still Alive!
R326:46729.583313,0.258415,46729.583332,46729.841751
R327:46729.794719,0.033168,46729.841819,46729.874988
R328:46729.828659,0.022687,46729.875041,46729.897731
R329:46729.859170,0.019387,46729.897775,46729.917163
R330:46730.023172,0.025819,46730.023239,46730.049060
R331:46730.045798,0.001396,46730.049132,46730.050529
R332:46730.535165,0.012782,46730.535246,46730.548033
R333:46730.564451,0.104567,46730.564475,46730.669043
R334:46730.667737,0.010631,46730.669078,46730.679710
R335:46731.079057,0.007317,46731.079111,46731.086430
R336:46731.238805,0.068603,46731.238832,46731.307437
R337:46731.322234,0.034698,46731.322260,46731.356958
[#WORKER#] 46731.395078 Still Alive!
R338:46731.417873,0.243487,46731.417896,46731.661384
R339:46731.464519,0.021160,46731.661413,46731.682573
R340:46731.603712,0.056536,46731.682593,46731.739129
R341:46731.609610,0.139992,46731.739147,46731.879140
R342:46731.889866,0.619967,46731.889895,46732.509865
R343:46731.963325,0.074139,46732.509923,46732.584062
R344:46731.969387,0.108409,46732.584089,46732.692498
R345:46732.006790,0.039693,46732.692521,46732.732214
R346:46732.207350,0.104047,46732.732235,46732.836282
R347:46732.574252,0.005147,46732.836305,46732.841452
R348:46732.643893,0.162623,46732.841472,46733.004095
R349:46732.886475,0.114546,46733.004115,46733.118661
R350:46733.086434,0.037533,46733.118686,46733.156220
[#WORKER#] 46733.396951 Still Alive!
R351:46733.477335,0.035373,46733.477361,46733.512734
R352:46733.710058,0.020957,46733.710085,46733.731042
R353:46733.986311,0.005492,46733.986338,46733.991831
R354:46734.135379,0.017111,46734.135415,46734.152527
R355:46734.153224,0.014638,46734.153247,46734.167886
R356:46734.199889,0.005981,46734.199916,46734.205897
R357:46734.348149,0.290958,46734.348192,46734.639151
R358:46734.715368,0.259320,46734.715389,46734.974709
R359:46734.724988,0.029702,46734.974734,46735.004436
R360:46734.830513,0.018493,46735.004455,46735.022949
R361:46734.977914,0.064694,46735.022967,46735.087661
R362:46735.124335,0.260460,46735.124370,46735.384831
[#WORKER#] 46735.402034 Still Alive!
R363:46735.406082,0.087287,46735.406103,46735.493390
R364:46735.530702,0.025520,46735.530726,46735.556246
R365:46735.748573,0.100399,46735.748608,46735.849011
R366:46735.799724,0.001679,46735.849045,46735.850724
